http://P26358	http://Q96T88	0.21199901682169986	0.5370143234052349	0.31716306481906553
http://Q05195	http://Q96ST3	0.11688371275033228	0.38764398749158685	0.3735786060518651
http://P38936	http://P04637	0.2873584710840624	0.382473586988285	0.09253452742533959
http://P35968	http://P33151	0.06075556638322639	0.168069056960897	0.12178038376642261
http://Q13547	http://O43463	0.20355269209256838	0.2984846169176503	0.17542990162702243
http://P27986	http://P35568	0.22956586857369132	0.3466380500091758	0.40133094173034467
http://Q02750	http://P10398	0.16813657597917225	0.2247135108059237	0.5313681483824456
http://Q13323	http://Q07817	0.1315050388288261	0.1774590056965687	0.06956972498146727
http://P40337	http://Q16665	0.11194618781318688	0.2649786443493452	0.05577462697023782
http://Q9H1A4	http://Q9UJX3	0.6552829337122971	0.7547128534901186	0.0
http://Q9UBE0	http://P63165	0.08910160324645892	0.2028626557327795	0.13039750465606376
http://Q99638	http://O60671	0.413081778408128	0.751559429648264	0.5201725008528308
http://P51948	http://P19447	0.4044140856893133	0.4408557637454747	0.06282790604079612
http://O00459	http://Q13191	0.15436536549186514	0.1588832626821993	0.30946718779879656
http://P62714	http://P17987	0.024042067250174933	0.153015107002667	0.051576175601865754
http://P04637	http://P38646	0.04424505593812825	0.3410440462834087	0.2084351372012501
http://Q13042	http://O43684	0.29637800208297077	0.32818007199028437	0.27902224638806883
http://O00232	http://Q9UNM6	0.9216023787030154	0.7107624976119449	0.0
http://P42285	http://Q8IZH2	0.1401445345136463	0.22109923894635178	0.11092610960327724
http://Q9H410	http://O95229	0.3005346199450058	0.31804889834571926	0.4242860857729705
http://Q9NQT5	http://Q96B26	0.45074557751582806	0.8579368549784651	0.21535573513991343
http://P38936	http://P30279	0.18547468546040102	0.6301723801803168	0.28329551761774724
http://P02675	http://P00734	0.19069338640433703	0.3639054939975462	0.030938626811505162
http://P25963	http://O14920	0.26101745311918834	0.22834885906299707	0.07378137216814154
http://P84077	http://Q9UJY5	0.07984718850064665	0.2025110114401814	0.08518689500448719
http://Q7RTV0	http://Q15428	0.24849020528202045	0.7441845087961115	0.488885012598977
http://P20226	http://O14981	0.09290662187705043	0.2093669416065871	0.0896237519908941
http://P63173	http://P46776	0.650103915637728	0.3248547793104889	0.9184534895915993
